src,dst
1618,5454
543,5873
2775,2805
514,5700
2751,3690
472,7304
1564,2414
3463,6898
2512,6928
3812,5516
335,3400
3240,6697
2298,5298
2872,6279
2878,6105
2705,4689
3154,6808
2691,3079
381,998
4525,6542
4217,7600
440,3314
1137,5838
1337,2434
828,2985
407,5916
358,1263
3402,4487
2052,2827
113,380
4427,5488
2510,4072
4614,7498
2874,3666
2229,3270
4554,7224
2892,3352
346,4368
4593,5803
1770,5520
2191,7162
1849,3530
6233,6799
6652,7579
643,4895
3679,4785
3987,7607
473,3161
2170,4531
4206,5555
427,763
2508,2867
1384,6415
6991,7256
4785,6865
1497,6955
140,6638
5556,7284
1896,2309
1666,2807
1376,7545
3822,7256
1253,5461
1189,3103
3010,4365
1,5735
3755,7497
4204,4527
3654,6453
1043,3780
1294,6941
3682,3970
4612,7227
1777,7237
3128,6593
1929,3907
1348,2029
4318,6768
2640,5205
2845,6960
2734,6891
3927,6167
166,5457
3128,6408
204,5513
1293,6403
2624,6847
422,6911
1150,5095
3229,4187
938,2019
3359,5578
364,4573
3564,7405
6899,7595
5907,7165
2557,4938
3303,4589
4561,7117
285,3079
346,3549
710,2570
54,645
524,2037
1012,1678
1149,5988
3544,4900
3450,5666
6330,6482
6642,6863
1005,3995
1734,6564
1844,2217
1300,6101
4033,4929
3703,5488
3755,5744
2028,4991
3561,7225
3721,5739
524,3069
1921,3520
1271,2892
4607,5829
1342,7482
290,2445
1382,3159
1300,6383
5015,5597
3237,4177
2933,6712
3747,4961
1008,7581
5814,6965
2730,6255
1982,6043
4922,7432
6163,6692
1630,4599
1280,6912
5751,6262
1248,5895
1017,1381
3647,6380
805,7398
1771,7364
413,6004
7237,7578
2570,3038
1849,4125
953,1701
6217,7141
2377,6671
5369,6654
149,1254
1800,6797
6712,6725
1383,3530
4957,6617
1518,5884
5072,5951
2277,4543
4908,5111
1642,1941
5588,6562
2029,4900
982,3873
2390,6945
2416,2890
2429,6639
1633,2711
4782,6054
4882,7416
2846,5536
886,5510
4990,5510
133,3891
879,2854
7195,7407
4599,7216
1559,5343
2194,3938
385,5623
1793,2912
290,6391
140,5646
381,5491
1534,3086
1154,4904
3888,4788
2134,7121
4770,6217
4162,6586
5963,7226
2848,4754
5595,7614
2749,6120
3789,7513
5638,5894
1312,3418
3514,5343
3390,6455
4000,4403
2265,4293
2164,2524
2854,3275
1255,5277
6752,7512
1203,1384
4426,5646
4517,5381
3039,4864
4918,6728
1739,4785
1520,1792
1918,3584
2159,4352
1334,6105
763,5944
1879,5540
550,1905
1348,3544
5857,6076
112,2967
3714,7013
4197,7560
3049,4081
1394,3970
2955,5710
4443,7355
2745,3279
3530,6463
4657,4720
721,2566
1560,4899
4356,6033
2406,4593
3387,6391
2420,3103
1671,3986
2229,3389
1769,5184
212,1107
4164,4888
3862,7317
181,1557
4452,4912
1380,3526
1424,2738
845,4994
1137,2854
6256,7534
5047,5449
2220,5607
6270,7405
5370,6891
486,4989
4780,6101
2327,5671
5277,7162
3655,4438
524,7257
444,4588
1786,2458
1467,2843
6666,7531
2583,3530
737,5290
103,4785
3483,4632
6831,6908
3564,7410
885,6217
830,7043
976,2658
1164,3330
2047,5176
2591,3509
1689,3046
3764,5261
2058,6273
1180,6180
204,3439
285,1907
204,4359
68,6323
4,5770
16,2626
2691,4428
2384,7539
473,2798
1230,4707
1178,5489
798,2892
2985,4636
7050,7581
6001,7536
933,5706
110,5725
1835,4718
3080,3714
2835,4860
2289,7045
1794,3390
285,667
3086,4211
5535,6368
3921,6399
213,1474
4596,4728
2201,2644
1312,3889
4547,7605
212,5285
1645,6405
1937,7199
3500,4924
136,2373
3822,5577
4612,6379
1228,3564
281,1555
1156,5612
5011,5335
1658,6807
1932,4232
3499,6792
6194,6349
2096,2600
1876,2265
4947,7126
1007,1293
5080,5455
951,1555
3643,6439
1348,6234
1280,2854
3005,7215
2244,5051
3042,5220
2456,2593
5907,6935
1745,2160
3359,5440
2326,5769
2262,3882
6046,7089
630,6258
4735,5701
3632,4269
3738,4544
1849,7587
1312,5045
2803,3534
3633,5107
1504,4811
3926,6757
1102,4078
3360,4961
3873,7592
399,5827
6101,6446
3889,5589
4531,4607
2230,6350
381,3920
1285,7488
5734,6955
4434,5857
1402,5274
3642,5341
296,7054
1945,3715
58,3080
4876,5410
4348,7071
1462,6137
3946,4000
3341,6514
3582,7534
2952,6107
3520,5160
2099,5526
1551,5303
1867,4456
2391,3163
3475,7515
1280,3568
3492,3970
887,5526
488,852
566,7317
694,6323
4452,4678
2509,5334
1848,5652
73,6968
426,4692
2917,6877
6101,7100
3945,6094
421,1384
2725,6789
2031,7107
5127,5632
2761,5670
5274,7488
1747,2371
7237,7398
2513,3715
3400,4554
429,2195
1376,2140
2386,3317
5117,7566
2229,4369
2093,4163
2576,6724
3305,6646
5461,6529
1455,3360
2892,3555
427,5090
1898,4673
2158,6207
3409,5537
1442,3538
1098,4042
1497,5454
502,6330
2392,2854
3325,7153
3107,3515
2707,3715
930,3970
3125,4198
2691,6941
3039,6399
1454,2191
6196,7352
3141,6415
1574,1649
5578,6459
2201,5079
3950,5612
5111,6265
729,1848
1616,2366
1312,2497
699,7353
708,2140
2207,3240
351,2241
3509,5803
3597,4908
1792,2576
2955,4785
4355,6396
5226,6556
3738,7405
5047,7315
319,6387
1129,5651
1971,7532
1734,4249
1474,2229
4146,5314
2998,6379
1789,4636
2705,3263
471,7402
2028,7498
5497,7123
218,4250
1882,4691
4042,5638
3624,4347
2189,4348
3096,5241
2434,7187
1068,1622
3346,4348
1636,3632
3450,6985
2835,6565
2337,6905
3221,3962
389,998
2838,4626
2965,6138
27,4329
3893,6416
3789,4839
1,2204
2694,6115
49,3400
1447,6217
1792,6967
3562,5414
1284,3575
1334,4901
5963,6081
6978,7322
1474,7553
1728,5598
4000,7083
543,2637
436,7129
296,1278
4280,5725
2419,6542
4528,5063
9,4481
3330,4929
178,7123
5577,5610
169,3772
887,3400
2734,7237
4876,4900
4895,6135
2050,6120
1216,6925
766,6544
5007,7418
1644,5274
868,3546
131,3103
2744,4211
3555,5526
2088,5706
6365,7001
1731,3080
702,7559
1945,5721
183,3969
3090,5564
4849,6367
798,4614
5988,6073
178,2787
3222,4254
2460,7146
1376,4338
4298,6673
1250,7361
1230,6973
6772,7199
133,724
366,6970
5347,5872
1973,4691
493,4732
6175,7403
2326,7272
3364,7071
4007,5127
47,4146
3895,7482
3920,4544
221,5734
1317,4246
5665,7021
2014,6146
1921,3355
1089,3792
4294,4811
3499,7575
2847,6912
213,259
3792,6252
1425,3021
2847,2878
1150,1731
1859,1872
3078,7339
5988,6993
4785,5401
546,5734
296,4189
2387,7571
2730,3550
1559,6087
4167,4476
3521,4175
296,879
792,5854
1310,2515
232,5127
955,2145
1943,2591
205,6800
3961,6891
75,7165
3530,6577
3530,6738
4809,7575
667,2800
3597,6105
101,3873
4904,6712
503,1891
3715,5966
1658,6925
1544,7266
2370,4460
842,5013
2986,7595
427,2876
5192,6101
378,2734
1127,7490
1721,5215
3381,7569
1440,2420
2832,7046
2510,4119
1632,2858
5657,6477
289,2624
2337,6337
3038,7443
4604,5525
2494,5944
2615,7064
1705,3103
763,2571
406,3464
3333,3499
2036,2832
887,7224
2629,5751
1466,2755
4785,7011
1902,6074
1348,2488
7101,7571
3533,7526
4579,6247
1005,4162
235,2896
888,4536
2805,5921
5359,6101
6270,7604
4222,4811
3836,3946
340,3348
937,2348
6509,7173
5694,6326
780,6021
4013,6797
1398,6471
1185,6672
1107,7551
4769,4785
1633,5318
4174,4210
5578,5683
2998,6799
4883,5831
3492,5630
2359,3813
4454,7282
635,2784
6256,7550
1144,4093
3900,5127
2542,4785
5274,5534
2510,4926
1559,1921
5712,5761
2510,4464
3964,5414
1300,3817
5671,7132
1763,4154
253,6164
2541,4125
1149,7533
4433,5720
685,3708
378,1779
2615,2982
2005,7028
1909,3169
221,1497
30,5854
3524,4801
1769,7340
3095,3876
2201,5063
2238,5854
370,7568
1734,7153
2310,7573
2689,5845
725,961
4039,6689
5362,6728
1349,2626
753,1774
1113,2334
2083,6140
667,1180
1973,3636
395,1966
378,2876
1931,7359
484,4211
524,1417
2892,3224
473,5556
936,4324
131,6446
1932,2707
1995,3255
33,5095
2140,2914
2854,6460
2678,7314
1651,5709
5274,7580
4000,4804
5224,6755
415,6390
519,5384
4754,6014
1316,3826
6666,6797
3210,4356
446,1665
2308,4931
1476,5679
4720,7489
2259,2513
1331,1675
3829,5862
3350,6743
1941,6583
2500,6932
5668,7571
6530,7622
2318,4309
1046,5587
1414,3186
3653,3946
838,1002
421,958
4602,5766
2559,6070
778,2289
4544,5654
2470,7286
1592,7063
135,3679
2982,5857
3822,3855
487,5138
58,1150
3513,4880
2734,5388
5356,6709
3597,6100
2399,5466
18,4212
1678,7237
2580,3571
2254,7237
5110,7141
932,4298
1859,6729
1008,3155
1457,3008
2725,6792
3766,6092
1232,2168
5597,7224
566,1077
18,421
3360,7123
1219,3023
4516,6940
2854,2888
1677,6323
1039,6391
1093,7015
4555,5352
496,5930
380,6369
85,5753
136,4883
216,4019
5663,6673
1718,6175
1449,4869
527,1119
2037,7141
5128,5394
3948,6236
5923,7188
2746,7028
380,3968
715,4277
4941,6634
2885,3470
1948,6304
1021,3873
2028,3038
4338,5370
2939,6929
149,5443
1711,7090
1114,3468
5848,6047
5527,5682
5127,7618
1642,2341
2790,4904
3198,3504
13,2266
3544,5362
3693,6840
5872,6510
4710,6153
228,1179
1001,4618
1555,4883
1393,6792
418,524
774,794
3530,5734
1216,3520
3047,6870
1536,5235
3042,3747
6201,6623
4356,5318
38,6288
7141,7536
2194,3633
2690,3341
409,7052
2967,7602
4364,6668
474,2944
474,2160
2337,4033
1230,5894
3788,6147
1129,4797
2468,4211
3853,7492
2944,5654
4000,4554
594,1746
4704,5036
2731,7506
3530,4880
951,4980
1649,2528
1130,4442
1658,1752
5543,7595
2156,3084
2160,7014
951,7187
3231,6755
2673,3948
6233,6379
4180,7141
3735,5455
5668,7534
1902,4668
1849,4206
1958,6217
3005,3865
2586,7215
6585,7237
661,7489
2933,4931
2992,3172
1956,7565
1849,7569
3020,4257
2160,2586
855,6653
1240,4444
1678,6797
4602,6471
5708,6461
3755,5094
958,4426
2912,6583
6002,6641
2037,5857
3155,5277
860,5131
2424,6378
1799,6968
702,4771
3833,5314
3904,4943
183,5968
5174,5857
524,4391
3701,4935
1650,2744
1321,5915
5578,6823
951,2878
2040,6887
5137,6954
4602,5249
4312,6633
2337,2511
290,4069
2014,5978
5610,6419
3020,6572
3725,4232
766,4691
970,6355
806,4036
2015,7064
1531,4804
6144,6583
2062,3344
2122,3953
766,1506
2751,4624
3616,5242
32,2195
816,2757
112,3876
1462,2800
6317,6703
3250,6495
6178,7583
5963,6597
3410,3545
2029,5644
1718,4124
4967,6797
1677,5828
378,3108
1605,3231
4657,6412
3032,3783
2892,4122
31,5274
4506,4785
5958,7199
1795,3906
5643,5998
739,3286
136,6639
972,4095
2260,5725
6110,6924
234,3592
2510,6906
2238,3240
1685,3726
6617,7386
998,6233
3521,6623
2645,7274
1494,5360
999,5359
2014,5769
109,3039
2799,3755
213,5192
6891,7237
7028,7607
2707,3483
2684,6556
4174,5970
3330,3552
494,1932
1680,7513
793,2028
3701,7237
2787,3400
5720,6463
1047,4303
1447,6958
4125,7482
486,4912
4039,4319
7127,7237
1677,6056
1132,4433
2124,5346
2977,4271
409,4257
1945,4506
3040,6593
1956,3349
879,3781
440,4098
4366,7116
5899,7080
1614,2880
3080,4455
5334,7224
898,1903
3080,5095
6870,7237
1555,6891
594,6004
285,6941
1528,5189
1187,4009
2172,3615
5128,5512
3833,3845
2265,2790
7052,7413
840,4019
2842,3497
136,6931
1470,2502
221,2897
5612,7257
2963,3416
987,1684
2451,6101
1509,4716
179,7340
2636,7357
887,7339
3701,3948
4525,5168
3471,5402
3761,7126
3564,7334
1894,7552
3399,6842
771,5587
3569,7199
370,2404
3360,4785
3653,4550
89,6757
5711,6425
2265,6500
3568,3597
1255,1479
562,5058
3043,5345
2666,4556
3753,4935
2725,3240
1359,4955
840,5508
951,4809
4353,5269
1559,2707
1376,5581
3228,3400
5047,5686
1280,6931
6549,7432
1665,6860
4210,5970
1363,5817
1326,3430
2460,3073
662,5025
2863,6529
416,7521
1232,5314
542,1531
2878,3108
33,1150
2450,5208
2036,2158
5057,5619
707,4919
4754,4809
2974,7100
1941,3162
253,4263
1401,6628
335,1233
1958,4640
2039,3345
2222,4785
729,4756
2510,4357
4146,6770
6326,7578
4479,5370
907,2838
4319,4941
1334,2238
259,2260
4032,5360
5343,6597
2015,4606
792,4785
3041,4785
2615,7106
2510,4052
5268,6451
1025,2036
1471,4146
2707,5159
524,2835
3432,3496
2051,4447
2331,2422
3054,3091
3850,6078
6111,7225
2060,4852
4969,7296
58,5108
433,2415
5561,5630
609,4452
3240,4281
2140,4084
5274,5940
3411,4868
3809,6207
2935,6542
2443,2569
4096,4426
4376,4840
1228,5872
1698,6309
1334,7284
4021,6369
1897,6775
5250,7100
524,7536
1424,3424
4817,7359
51,7135
1865,7285
324,7437
1057,5727
462,2874
3842,6544
1970,5370
498,2306
296,1844
708,5850
6592,7338
3701,6797
2591,5343
3751,4332
2758,6814
1255,4112
2672,6851
473,2476
827,5632
324,1752
524,5355
6175,6367
522,4671
2013,4560
315,4705
859,1017
2510,3147
3598,4164
726,3431
323,3666
367,2767
1921,2075
847,2014
1720,4967
1665,4550
1005,2420
114,2848
406,2725
2725,4900
4246,6887
1218,1383
4679,6677
2871,7284
2617,5518
524,3390
3047,5556
1937,2790
5706,5894
290,7484
997,5248
5922,6137
5802,6644
1453,4078
4359,6687
4175,7230
2452,3504
4319,5245
2972,6419
3138,3632
4155,6365
1129,3597
4032,4691
3702,4797
6786,7228
5701,7595
2501,5891
3584,5833
2892,3157
4524,4900
683,6894
4611,6239
1509,2790
4578,5176
6759,7178
2648,3498
3042,7498
1838,5854
1009,7226
3530,4150
1709,5884
635,2456
2734,5479
1973,7074
661,6408
4994,6002
2988,4302
6654,7621
2703,5386
543,4164
2143,3944
715,5111
3942,7363
1559,2591
2897,4163
4359,7350
2848,4919
2184,3103
566,4916
4785,6144
810,2711
225,6260
1455,1528
4136,6118
1973,3620
429,1305
1376,2557
784,3324
998,3920
1722,2750
2615,3557
3210,5993
1937,2884
1782,4503
3240,5556
31,3418
3097,5048
2835,3213
1952,4745
766,6269
451,1891
5303,5368
4114,5079
3273,7163
652,4126
1107,1278
2865,3251
1438,5127
1358,3733
4900,7226
3716,4614
4928,7224
2961,7173
406,951
5343,5551
3145,4967
900,6656
5350,5543
5097,5252
1647,4929
4338,5822
1271,5210
4452,7488
2132,6577
2851,5268
4727,4985
5536,6105
999,6113
1509,4860
1621,6338
2170,4800
4008,5455
4505,5268
1057,3309
6650,7019
4211,5127
6736,6909
3708,5146
1496,4527
1451,4785
2374,3251
113,5090
107,3450
1057,4729
6120,6905
524,1958
1903,5042
3986,5673
488,3948
3022,6529
3039,4307
1879,4485
3399,5683
2161,2236
369,4149
213,6016
221,6888
3681,7263
3750,7461
1446,7585
2452,2734
3240,5402
3381,7587
4369,5623
112,3381
1893,3459
4393,6762
167,3906
3500,5675
3077,5180
110,7001
3948,5461
452,2992
2474,4783
1349,4141
1301,6929
271,1434
2039,5764
4359,6207
6314,6938
842,7037
2280,2488
1287,6602
1474,3497
3509,5775
3968,6543
2616,4561
1713,5717
1902,4455
2132,5274
290,5750
5111,7226
3564,6270
5178,7334
378,4843
1313,5643
1622,4785
698,5274
4451,4636
3602,4126
3356,4046
4036,4211
5333,7104
524,640
2713,5404
736,1650
2389,3384
5371,7163
2238,4900
718,5640
56,7214
4035,6477
614,4666
3251,5388
184,3680
5676,7162
645,2516
3197,7211
252,524
1618,7501
3893,5764
2510,3503
1345,6145
887,1141
474,7604
1645,3262
1234,3597
1328,3949
2640,3530
879,905
5319,7601
3450,6135
3264,7237
3790,6673
3756,7621
1496,3853
5440,7403
3105,4986
1795,4428
2971,3325
1665,5979
2341,3715
5079,5402
928,2629
2259,6568
3247,5446
2207,3211
866,5047
3671,6641
1742,6703
2998,5875
1057,5423
290,6140
571,7009
723,4572
524,7001
5527,7573
4795,6591
2476,5402
4353,4851
5343,6519
188,4206
2,5303
239,3663
1849,5655
1731,7481
1831,4582
473,6193
3360,5220
6361,7017
3659,6789
3418,6136
2140,6226
2340,3813
3873,4536
3696,6562
1626,1650
1941,2058
1830,3384
1673,6924
5875,5962
674,5703
1119,1956
3341,3360
1170,5097
2039,6416
212,3446
817,5687
4674,5664
524,2696
1698,3686
5966,6139
3504,6105
2641,3873
5988,7141
4626,7287
955,4246
3830,3860
1203,4868
4095,4765
4923,5740
1937,2266
2256,5104
1474,5207
2695,4855
4805,6246
4176,7545
3400,5526
3387,6105
854,5526
1937,7533
6148,7256
2510,5336
2600,6373
904,3446
349,6126
709,4700
484,504
1025,2896
3080,6012
1132,3820
5328,5985
381,3005
3530,7030
5573,6330
474,3469
4377,7237
2995,6272
1742,5110
1713,3387
1239,3823
6227,6407
2614,2790
1650,4870
5920,6673
73,5455
2205,5308
1214,3471
2265,4521
2142,2217
505,765
2744,4536
1949,6842
112,504
6101,6850
1850,6086
3516,4476
1381,3047
1223,1937
212,1786
2521,6048
524,7533
2160,3282
1891,6467
3766,6785
5872,7623
5915,6205
4071,7512
283,5455
2710,7587
1085,2159
306,5610
260,1849
3880,6431
2308,2826
2416,5677
3350,6206
1280,1632
3499,5494
349,4394
4561,5606
3240,3256
1247,2887
6566,7046
1009,1706
793,3853
3127,5851
2707,4309
3920,5491
2615,6584
2583,5007
1434,6398
358,4567
2029,5079
2727,3389
1381,2870
2995,3530
383,1132
704,2236
18,6436
3285,5549
3330,6259
4985,6425
348,3728
4511,4657
3120,3564
792,1921
4667,5115
1705,3497
16,3324
13,6565
1223,3316
3022,5370
6186,7306
674,1321
602,7105
1262,3398
103,3773
2711,3604
4900,5020
1585,5607
5536,7532
473,2725
5610,6312
3612,5335
766,3735
3450,3900
1275,3951
1723,4326
1937,3557
16,5725
1300,5578
1571,5948
66,5605
2529,6463
4356,4423
854,2828
2751,5578
2248,5314
3260,6303
4563,7460
3309,4847
102,7226
760,3855
6792,6870
4350,5454
1213,4916
4933,6941
5578,7522
3463,4738
3181,3542
1902,5745
5578,7435
358,4034
2854,3547
3757,5074
3450,4319
1509,6882
685,3701
2543,6780
6032,7484
1670,4745
2170,6859
1312,7228
6234,6697
3309,6262
2705,5641
444,2184
3038,6787
1281,2787
4453,5011
546,3095
3544,3961
2499,4899
6757,7477
605,3039
3381,3544
1016,7397
3108,4086
5188,6174
195,2854
1945,6519
1937,4606
433,4002
1571,7610
192,6101
4721,4910
2918,6880
2548,6817
3545,6767
427,2083
4776,4975
3259,4958
1887,4295
1544,6873
5394,7165
2477,6549
2510,5168
817,1849
5712,5893
2591,5963
4931,7533
2501,7424
4904,5857
4671,5791
3897,7579
5370,5822
3970,5561
6201,7604
3757,7369
838,3240
5743,6888
2433,2730
2476,2648
1817,4770
6207,6408
290,1678
167,667
4033,4319
4114,5759
473,2556
4259,5391
843,3551
615,5646
4309,6519
2217,4304
75,520
569,3904
3499,6146
3775,7199
2014,4055
7,428
4804,5510
2618,6724
465,7284
3578,3670
3342,3530
3946,6519
2162,4800
4622,5526
1543,4900
433,3237
2510,6489
3920,5675
3129,3138
3360,5168
3708,5479
112,1571
4598,6409
2283,5665
3807,5274
3071,3426
4131,6446
6276,6539
1527,4470
3845,3855
63,4616
1558,2627
216,6911
1560,6818
427,1334
2017,6991
2402,7619
106,296
2897,3285
612,2745
484,4125
524,1320
1372,4219
212,5722
4785,6494
640,3678
5218,7224
3285,6921
6347,7002
4162,5578
3288,6436
2242,3251
5764,7076
299,7030
1150,6446
3644,5079
4455,5974
3557,5355
2743,2887
2902,6744
406,1348
418,5642
45,3340
3450,4334
1799,2961
3184,4452
311,7171
1135,3472
5597,7289
4720,7294
2470,3291
4995,5737
187,5745
2118,6241
4097,4595
2832,3855
3075,5277
2624,4880
5586,6617
3317,6241
2452,6108
4151,4561
985,1016
4032,4793
2997,7381
3121,7224
1685,5108
1348,4809
5227,6938
5014,5370
4319,4450
2083,7606
2473,6973
1794,6298
4008,7435
4125,6955
743,3986
1334,5121
4433,7395
378,2725
3453,4426
1436,2854
241,2747
4204,4607
7217,7415
1119,6101
2083,3240
597,5223
3542,7156
2096,2891
640,2835
3970,6886
647,4928
295,4257
2381,4842
101,3698
3817,3911
3284,5855
1165,5026
1606,6519
6238,7100
9,6441
3670,6135
1994,6974
2107,3381
306,2832
682,3460
1724,5304
2229,5192
2029,2644
1249,6907
4970,5454
1057,2109
136,3504
354,2011
4455,5047
3584,6820
553,7621
337,2540
515,2004
864,2916
3171,7237
228,2458
54,1005
1351,5127
2459,2964
706,4989
1519,5313
854,4393
6217,6298
1329,3889
1897,6502
2080,6101
4433,5687
6241,7351
5127,6951
1794,3557
4851,5854
1738,6062
3216,3450
569,1618
2390,3621
4058,5111
1271,2510
671,4847
1329,6463
2761,3038
3986,4309
1262,3786
4754,7237
2775,6648
2745,5186
2644,5769
421,5706
2854,6684
949,4433
5534,5555
3397,7548
1879,5881
6495,7519
817,3873
1571,3381
5080,6424
1932,3943
1448,3056
3615,4886
1678,6193
609,5127
2615,7454
4148,4929
2979,3770
4335,6639
1943,2125
5018,6022
454,2902
3599,5132
2818,3341
3044,7305
598,2387
3584,6255
5857,7536
3804,6718
1761,4256
6165,6728
2170,3080
526,3211
3212,7472
3350,6546
452,4341
2298,7534
2029,7179
4940,5447
3108,5090
2212,5178
2524,3103
517,5040
4809,6792
883,3818
492,2616
486,2515
3042,3945
2254,3597
2890,5427
1845,3208
6267,7602
1265,1795
3715,6519
2154,3954
1305,6378
6380,7059
2137,3154
3157,3769
291,823
636,4704
6958,7360
2058,6800
6101,6763
2892,3400
4537,6752
4716,7536
3103,5658
472,2994
3167,3991
97,7350
483,6848
891,4612
3774,5895
743,3108
1075,1689
1838,7490
209,4056
5090,6792
4364,4602
1610,3460
5010,6593
3507,7162
821,7009
4146,6721
85,3444
367,5548
2420,3565
5312,5370
367,3165
356,3039
3081,7398
981,6058
120,3086
3230,6476
1785,4811
2863,3822
936,7232
252,3557
3285,4211
213,5463
6421,6547
2892,3946
1381,3108
1804,3680
2707,3495
4726,7569
642,2515
4243,4704
3329,4344
3164,6867
1568,3725
4563,5063
3902,4124
251,601
1508,3062
3178,5631
1574,2693
3087,6582
1376,6724
2550,5610
3979,4198
3865,7334
4931,6321
4019,5851
2122,5532
3597,5392
49,6096
5822,6108
2259,2591
1842,6027
410,3597
4187,7050
711,4095
1854,3561
337,1935
771,4338
2560,7459
5283,6887
6405,7621
3845,6202
933,1065
249,4052
1905,5308
2790,5174
2259,3715
3,4319
5446,7352
3953,4443
2831,5820
161,2629
6054,6438
4355,7225
4811,5194
209,7237
4312,7436
5308,6424
998,7334
998,2160
3625,3687
833,2854
133,4149
2988,4637
2744,2967
2380,5372
5095,6567
2510,2596
393,5063
1624,4511
5065,5876
2643,5910
264,6323
3769,7204
1677,6126
6,342
1650,7368
3777,5821
2858,5694
3108,6654
504,2967
4335,7284
2551,5197
3447,6330
2959,4900
1609,7099
1799,4248
2524,2676
112,3667
6846,7433
3437,6419
2308,6785
2798,4086
2004,6337
2942,3544
2676,5867
3445,3957
41,3562
1056,2586
2994,6955
1642,2474
1665,5307
1376,3450
3758,6566
5892,7256
1355,5386
1691,4543
6108,6891
985,3452
1624,6566
2683,3077
1087,7071
2023,6355
524,4784
524,3950
3022,4479
1879,2630
3347,6476
287,2815
5828,7235
3450,3667
6339,7416
346,7041
1017,5674
471,2576
1005,1509
1312,7175
1297,1407
1606,3272
3432,7255
6640,7579
1691,5293
708,5557
3399,5612
5543,7545
5876,6969
2547,5646
1745,7405
1905,4927
3105,3715
3430,3822
183,4937
2056,7352
2840,6955
2478,2736
4883,6891
4336,4384
5115,7579
3822,5324
1817,6423
2040,4246
3056,5761
3450,4765
2289,3951
3873,6724
5428,6280
2376,4811
1223,5857
2467,4895
550,4280
2289,2947
6037,6381
2913,3267
1849,6118
3633,3752
3529,7270
5394,6399
1316,1665
3,6046
320,629
113,7179
16,6323
110,3024
98,6441
136,4919
1337,7237
4163,5274
4447,5106
3103,4228
7128,7279
628,6581
1887,7308
4685,7610
2745,3714
4092,5536
187,7122
1792,6207
3597,6870
3222,3450
1008,6378
3437,5874
1946,3198
325,2711
232,2107
6794,7123
6510,7334
711,3755
4399,6446
5776,6946
4121,4785
1658,6043
2637,4162
1645,6891
4102,4593
3241,7332
1250,3729
1767,7458
1626,3442
296,1275
1111,6014
7188,7445
1090,4960
4086,5402
111,1621
2782,7225
4994,5463
1540,4373
793,1304
4338,5791
4013,6141
2306,3145
178,7498
2591,6487
1265,6284
3147,3400
3853,7090
3833,4359
543,6000
369,2091
1453,2368
912,2571
2753,6341
3873,4880
5543,6648
2367,3597
607,1020
2356,4443
3189,4452
5683,6217
3173,6668
694,3279
4085,7052
